,run,activity,time,id,RSSI,phase
0,1,1,13 38 8 15015,e2001d871271320b9f,-49,174
1,1,1,13 38 8 15032,e2001d8712461320db93,-51,168
2,1,1,13 38 8 15049,e2001d871271320b9f,-49,174
3,1,1,13 38 8 15066,e2001d8712461320db93,-52,174
4,1,1,13 38 9 15099,e2001d8712171320c120,-55,171
5,1,1,13 38 9 15116,e2001d8712461320db93,-52,171
6,1,1,13 38 9 15133,e2001d871271320b9f,-49,174
7,1,1,13 38 9 15149,e2001d8712171320c120,-55,174
8,1,1,13 38 9 15182,e2001d8712171320c120,-55,174
9,1,1,13 38 9 15199,e2001d8712461320db93,-52,171
10,1,1,13 38 9 15199,e2001d8712461320db93,-52,171
11,1,1,13 38 9 15249,e2001d8712171320c120,-52,174
12,1,1,13 38 9 15249,e2001d8712171320c120,-52,174
13,1,1,13 38 9 15282,e2001d871271320b9f,-49,174
14,1,1,13 38 9 15332,e2001d8712171320c120,-52,171
15,1,1,13 38 9 15348,e2001d871271320b9f,-47,174
16,1,1,13 38 9 15382,e2001d8712171320c120,-52,171
17,1,1,13 38 9 15399,e2001d8712461320db93,-53,174
18,1,1,13 38 9 15416,e2001d871271320b9f,-49,174
19,1,1,13 38 9 15432,e2001d8712171320c120,-52,174
20,1,1,13 38 9 15449,e2001d8712461320db93,-52,171
21,1,1,13 38 9 15483,e2001d8712171320c120,-56,171
22,1,1,13 38 9 15498,e2001d871271320b9f,-49,171
23,1,1,13 38 9 15549,e2001d871271320b9f,-49,174
24,1,1,13 38 9 15565,e2001d8712461320db93,-52,174
25,1,1,13 38 9 15565,e2001d8712461320db93,-52,174
26,1,1,13 38 9 15599,e2001d8712171320c120,-56,174
27,1,1,13 38 9 15615,e2001d871271320b9f,-49,171
28,1,1,13 38 9 15649,e2001d871271320b9f,-49,174
29,1,1,13 38 9 15682,e2001d8712171320c120,-57,174
30,1,1,13 38 9 15699,e2001d871271320b9f,-49,174
31,1,1,13 38 9 15715,e2001d8712461320db93,-51,174
32,1,1,13 38 9 15733,e2001d8712461320db93,-52,174
33,1,1,13 38 9 15749,e2001d871271320b9f,-49,174
34,1,1,13 38 9 15798,e2001d871271320b9f,-49,174
35,1,1,13 38 9 15815,e2001d8712461320db93,-51,171
36,1,1,13 38 9 15832,e2001d8712461320db93,-52,174
37,1,1,13 38 9 15849,e2001d871271320b9f,-49,174
38,1,1,13 38 9 15866,e2001d8712171320c120,-49,174
39,1,1,13 38 9 15899,e2001d871271320b9f,-47,171
40,1,1,13 38 9 15916,e2001d8712461320db93,-55,174
41,1,1,13 38 9 15916,e2001d8712461320db93,-55,174
42,1,1,13 38 9 15966,e2001d8712171320c120,-51,174
43,1,1,13 38 9 15981,e2001d871271320b9f,-46,174
44,1,1,13 38 9 16015,e2001d8712171320c120,-51,171
45,1,1,13 38 9 16033,e2001d8712461320db93,-53,171
46,1,1,13 38 9 16033,e2001d8712461320db93,-53,171
47,1,1,13 38 9 16065,e2001d8712171320c120,-51,168
48,1,1,13 38 10 16081,e2001d871271320b9f,-46,174
49,1,1,13 38 10 16116,e2001d871271320b9f,-47,171
50,1,1,13 38 10 16133,e2001d8712461320db93,-53,171
51,1,1,13 38 10 16149,e2001d8712461320db93,-53,174
52,1,1,13 38 10 16149,e2001d8712461320db93,-53,174
53,1,1,13 38 10 16182,e2001d871271320b9f,-47,168
54,1,1,13 38 10 16199,e2001d8712171320c120,-51,174
55,1,1,13 38 10 16216,e2001d871271320b9f,-47,174
56,1,1,13 38 10 16216,e2001d871271320b9f,-47,174
57,1,1,13 38 10 16249,e2001d8712171320c120,-51,171
58,1,1,13 38 10 16283,e2001d8712461320db93,-53,171
59,1,1,13 38 10 16299,e2001d8712171320c120,-52,174
60,1,1,13 38 10 16332,e2001d8712461320db93,-52,171
61,1,1,13 38 10 16349,e2001d871271320b9f,-47,174
62,1,1,13 38 10 16349,e2001d871271320b9f,-47,174
63,1,1,13 38 10 16383,e2001d8712171320c120,-52,174
64,1,1,13 38 10 16398,e2001d871271320b9f,-47,174
65,1,1,13 38 10 16433,e2001d871271320b9f,-47,171
66,1,1,13 38 10 16448,e2001d8712461320db93,-52,171
67,1,1,13 38 10 16481,e2001d8712461320db93,-52,174
68,1,1,13 38 10 16499,e2001d871271320b9f,-47,174
0,1,2,13 38 12 18665,e2001d8712171320c120,-55,177
1,1,2,13 38 12 18716,e2001d871271320b9f,-47,171
2,1,2,13 38 12 18732,e2001d8712461320db93,-52,174
3,1,2,13 38 12 18766,e2001d871271320b9f,-49,174
4,1,2,13 38 12 18782,e2001d8712171320c120,-53,171
5,1,2,13 38 12 18799,e2001d8712461320db93,-52,174
6,1,2,13 38 12 18816,e2001d871271320b9f,-46,174
7,1,2,13 38 12 18849,e2001d8712461320db93,-52,174
8,1,2,13 38 12 18865,e2001d8712461320db93,-52,171
9,1,2,13 38 12 18882,e2001d871271320b9f,-49,171
10,1,2,13 38 12 18898,e2001d8712461320db93,-52,174
11,1,2,13 38 12 18916,e2001d871271320b9f,-47,174
12,1,2,13 38 12 18932,e2001d871271320b9f,-47,174
13,1,2,13 38 12 18932,e2001d871271320b9f,-47,174
14,1,2,13 38 12 18966,e2001d8712171320c120,-56,174
15,1,2,13 38 12 18983,e2001d8712461320db93,-52,174
16,1,2,13 38 12 18983,e2001d8712461320db93,-52,174
17,1,2,13 38 12 19016,e2001d8712171320c120,-55,171
18,1,2,13 38 12 19031,e2001d871271320b9f,-47,174
19,1,2,13 38 12 19066,e2001d871271320b9f,-47,174
20,1,2,13 38 13 19083,e2001d8712461320db93,-52,171
21,1,2,13 38 13 19083,e2001d8712461320db93,-52,171
22,1,2,13 38 13 19116,e2001d8712461320db93,-52,174
23,1,2,13 38 13 19132,e2001d8712171320c120,-52,174
24,1,2,13 38 13 19166,e2001d871271320b9f,-47,171
25,1,2,13 38 13 19183,e2001d8712461320db93,-52,174
26,1,2,13 38 13 19199,e2001d871271320b9f,-49,174
27,1,2,13 38 13 19216,e2001d871271320b9f,-49,174
28,1,2,13 38 13 19233,e2001d8712171320c120,-50,174
29,1,2,13 38 13 19249,e2001d8712461320db93,-53,171
30,1,2,13 38 13 19249,e2001d8712461320db93,-53,171
31,1,2,13 38 13 19282,e2001d8712461320db93,-53,168
32,1,2,13 38 13 19300,e2001d871271320b9f,-47,171
33,1,2,13 38 13 19332,e2001d871271320b9f,-49,174
34,1,2,13 38 13 19349,e2001d8712461320db93,-55,174
35,1,2,13 38 13 19349,e2001d8712461320db93,-55,174
36,1,2,13 38 13 19383,e2001d871271320b9f,-49,171
37,1,2,13 38 13 19399,e2001d8712171320c120,-50,168
38,1,2,13 38 13 19416,e2001d8712461320db93,-57,168
39,1,2,13 38 13 19465,e2001d8712461320db93,-53,171
40,1,2,13 38 13 19482,e2001d871271320b9f,-49,174
41,1,2,13 38 13 19498,e2001d8712171320c120,-55,171
42,1,2,13 38 13 19498,e2001d8712171320c120,-55,171
43,1,2,13 38 13 19533,e2001d8712461320db93,-52,171
44,1,2,13 38 13 19550,e2001d871271320b9f,-49,171
45,1,2,13 38 13 19566,e2001d8712171320c120,-56,174
46,1,2,13 38 13 19566,e2001d8712171320c120,-56,174
47,1,2,13 38 13 19599,e2001d8712171320c120,-56,174
48,1,2,13 38 13 19616,e2001d871271320b9f,-49,171
49,1,2,13 38 13 19649,e2001d8712461320db93,-53,174
50,1,2,13 38 13 19665,e2001d8712171320c120,-57,171
51,1,2,13 38 13 19682,e2001d871271320b9f,-49,171
52,1,2,13 38 13 19682,e2001d871271320b9f,-49,171
53,1,2,13 38 13 19714,e2001d8712461320db93,-55,171
54,1,2,13 38 13 19732,e2001d8712171320c120,-57,168
55,1,2,13 38 13 19766,e2001d8712171320c120,-57,174
56,1,2,13 38 13 19782,e2001d871271320b9f,-49,171
57,1,2,13 38 13 19816,e2001d871271320b9f,-49,174
58,1,2,13 38 13 19832,e2001d8712171320c120,-56,171
59,1,2,13 38 13 19849,e2001d8712171320c120,-58,174
60,1,2,13 38 13 19866,e2001d871271320b9f,-49,171
61,1,2,13 38 13 19883,e2001d8712461320db93,-55,174
62,1,2,13 38 13 19899,e2001d8712171320c120,-56,171
63,1,2,13 38 13 19916,e2001d8712461320db93,-55,171
64,1,2,13 38 13 19932,e2001d871271320b9f,-49,174
65,1,2,13 38 13 19965,e2001d871271320b9f,-49,168
66,1,2,13 38 13 19982,e2001d8712171320c120,-57,174
67,1,2,13 38 13 19998,e2001d8712461320db93,-55,174
68,1,2,13 38 13 20015,e2001d871271320b9f,-50,168
69,1,2,13 38 13 20033,e2001d8712171320c120,-57,171
70,1,2,13 38 13 20033,e2001d8712171320c120,-57,171
71,1,2,13 38 14 20083,e2001d8712171320c120,-56,174
72,1,2,13 38 14 20099,e2001d871271320b9f,-51,174
73,1,2,13 38 14 20132,e2001d8712461320db93,-53,174
74,1,2,13 38 14 20148,e2001d871271320b9f,-51,171
75,1,2,13 38 14 20166,e2001d8712171320c120,-57,171
76,1,2,13 38 14 20183,e2001d871271320b9f,-50,174
77,1,2,13 38 14 20216,e2001d8712461320db93,-55,174
78,1,2,13 38 14 20232,e2001d871271320b9f,-50,168
79,1,2,13 38 14 20249,e2001d8712171320c120,-55,177
80,1,2,13 38 14 20249,e2001d8712171320c120,-55,177
81,1,2,13 38 14 20282,e2001d8712461320db93,-55,174
82,1,2,13 38 14 20299,e2001d871271320b9f,-49,171
83,1,2,13 38 14 20316,e2001d8712171320c120,-56,171
84,1,2,13 38 14 20316,e2001d8712171320c120,-56,171
85,1,2,13 38 14 20349,e2001d8712171320c120,-56,174
86,1,2,13 38 14 20366,e2001d871271320b9f,-49,171
87,1,2,13 38 14 20399,e2001d8712171320c120,-56,174
88,1,2,13 38 14 20399,e2001d8712171320c120,-56,174
89,1,2,13 38 14 20432,e2001d8712461320db93,-55,177
90,1,2,13 38 14 20466,e2001d871271320b9f,-49,171
91,1,2,13 38 14 20483,e2001d8712461320db93,-55,168
92,1,2,13 38 14 20515,e2001d8712461320db93,-56,174
93,1,2,13 38 14 20533,e2001d871271320b9f,-49,171
94,1,2,13 38 14 20565,e2001d871271320b9f,-49,174
95,1,2,13 38 14 20582,e2001d8712171320c120,-52,171
0,1,3,13 38 18 24599,e2001d871271320b9f,-49,174
1,1,3,13 38 18 24616,e2001d871271320b9f,-49,171
2,1,3,13 38 18 24666,e2001d8712171320c120,-58,171
3,1,3,13 38 18 24681,e2001d8712461320db93,-52,171
4,1,3,13 38 18 24716,e2001d871271320b9f,-49,171
5,1,3,13 38 18 24733,e2001d8712171320c120,-58,174
6,1,3,13 38 18 24733,e2001d8712171320c120,-58,174
7,1,3,13 38 18 24766,e2001d871271320b9f,-50,174
8,1,3,13 38 18 24783,e2001d8712461320db93,-51,174
9,1,3,13 38 18 24800,e2001d8712171320c120,-57,171
10,1,3,13 38 18 24816,e2001d871271320b9f,-49,174
11,1,3,13 38 18 24849,e2001d8712461320db93,-51,174
12,1,3,13 38 18 24866,e2001d871271320b9f,-49,174
13,1,3,13 38 18 24916,e2001d871271320b9f,-50,171
14,1,3,13 38 18 24932,e2001d8712461320db93,-51,177
15,1,3,13 38 18 24950,e2001d8712171320c120,-57,174
16,1,3,13 38 18 24966,e2001d8712171320c120,-55,168
17,1,3,13 38 18 24982,e2001d871271320b9f,-49,174
18,1,3,13 38 18 25000,e2001d8712461320db93,-51,174
19,1,3,13 38 18 25015,e2001d871271320b9f,-50,171
20,1,3,13 38 18 25015,e2001d871271320b9f,-50,171
21,1,3,13 38 18 25049,e2001d8712171320c120,-56,171
22,1,3,13 38 18 25066,e2001d8712461320db93,-52,171
23,1,3,13 38 19 25083,e2001d8712171320c120,-57,171
24,1,3,13 38 19 25083,e2001d8712171320c120,-57,171
25,1,3,13 38 19 25116,e2001d8712461320db93,-52,174
26,1,3,13 38 19 25132,e2001d871271320b9f,-49,174
27,1,3,13 38 19 25150,e2001d8712171320c120,-57,174
28,1,3,13 38 19 25166,e2001d8712461320db93,-52,171
29,1,3,13 38 19 25199,e2001d871271320b9f,-49,168
30,1,3,13 38 19 25216,e2001d8712171320c120,-55,174
31,1,3,13 38 19 25216,e2001d8712171320c120,-55,174
32,1,3,13 38 19 25249,e2001d871271320b9f,-49,171
33,1,3,13 38 19 25266,e2001d8712171320c120,-52,171
34,1,3,13 38 19 25300,e2001d8712171320c120,-53,171
35,1,3,13 38 19 25316,e2001d8712461320db93,-51,174
36,1,3,13 38 19 25333,e2001d871271320b9f,-51,171
37,1,3,13 38 19 25382,e2001d8712461320db93,-51,171
38,1,3,13 38 19 25399,e2001d871271320b9f,-51,174
39,1,3,13 38 19 25416,e2001d8712171320c120,-55,171
40,1,3,13 38 19 25449,e2001d871271320b9f,-52,171
41,1,3,13 38 19 25466,e2001d8712171320c120,-52,174
42,1,3,13 38 19 25500,e2001d871271320b9f,-51,174
43,1,3,13 38 19 25516,e2001d8712171320c120,-52,168
44,1,3,13 38 19 25533,e2001d871271320b9f,-52,174
45,1,3,13 38 19 25549,e2001d8712461320db93,-55,171
46,1,3,13 38 19 25566,e2001d8712171320c120,-53,174
47,1,3,13 38 19 25566,e2001d8712171320c120,-53,174
48,1,3,13 38 19 25566,e2001d8712171320c120,-53,174
49,1,3,13 38 19 25616,e2001d8712171320c120,-52,168
50,1,3,13 38 19 25633,e2001d871271320b9f,-51,171
51,1,3,13 38 19 25665,e2001d871271320b9f,-51,171
52,1,3,13 38 19 25683,e2001d8712461320db93,-55,174
53,1,3,13 38 19 25700,e2001d8712171320c120,-53,171
54,1,3,13 38 19 25716,e2001d8712461320db93,-55,171
55,1,3,13 38 19 25733,e2001d871271320b9f,-52,174
56,1,3,13 38 19 25750,e2001d871271320b9f,-51,171
57,1,3,13 38 19 25766,e2001d8712461320db93,-53,174
58,1,3,13 38 19 25782,e2001d8712171320c120,-53,174
59,1,3,13 38 19 25782,e2001d8712171320c120,-53,174
60,1,3,13 38 19 25816,e2001d871271320b9f,-52,171
61,1,3,13 38 19 25849,e2001d8712461320db93,-55,174
62,1,3,13 38 19 25867,e2001d871271320b9f,-51,174
63,1,3,13 38 19 25883,e2001d8712171320c120,-55,174
64,1,3,13 38 19 25899,e2001d871271320b9f,-51,171
65,1,3,13 38 19 25916,e2001d8712171320c120,-53,174
66,1,3,13 38 19 25932,e2001d8712461320db93,-55,171
67,1,3,13 38 19 25932,e2001d8712461320db93,-55,171
68,1,3,13 38 19 25932,e2001d8712461320db93,-55,171
0,1,4,13 38 22 28716,e2001d8712171320c120,-55,171
1,1,4,13 38 22 28716,e2001d8712171320c120,-55,171
2,1,4,13 38 22 28749,e2001d871271320b9f,-51,174
3,1,4,13 38 22 28766,e2001d8712171320c120,-55,174
4,1,4,13 38 22 28766,e2001d8712171320c120,-55,174
5,1,4,13 38 22 28800,e2001d8712461320db93,-52,171
6,1,4,13 38 22 28816,e2001d871271320b9f,-51,171
7,1,4,13 38 22 28866,e2001d8712171320c120,-57,177
8,1,4,13 38 22 28882,e2001d8712461320db93,-52,174
9,1,4,13 38 22 28899,e2001d8712461320db93,-52,171
10,1,4,13 38 22 28916,e2001d871271320b9f,-52,174
11,1,4,13 38 22 28933,e2001d8712171320c120,-57,171
12,1,4,13 38 22 28933,e2001d8712171320c120,-57,171
13,1,4,13 38 22 28966,e2001d8712171320c120,-58,171
14,1,4,13 38 22 28983,e2001d871271320b9f,-51,174
15,1,4,13 38 22 29032,e2001d8712461320db93,-52,171
16,1,4,13 38 22 29050,e2001d871271320b9f,-52,174
17,1,4,13 38 22 29066,e2001d8712461320db93,-52,171
18,1,4,13 38 23 29083,e2001d871271320b9f,-53,174
19,1,4,13 38 23 29099,e2001d8712461320db93,-53,171
20,1,4,13 38 23 29117,e2001d871271320b9f,-52,174
21,1,4,13 38 23 29133,e2001d871271320b9f,-53,171
22,1,4,13 38 23 29150,e2001d8712461320db93,-52,174
23,1,4,13 38 23 29166,e2001d871271320b9f,-55,171
24,1,4,13 38 23 29182,e2001d8712461320db93,-53,171
25,1,4,13 38 23 29182,e2001d8712461320db93,-53,171
26,1,4,13 38 23 29182,e2001d8712461320db93,-53,171
27,1,4,13 38 23 29233,e2001d8712461320db93,-55,168
28,1,4,13 38 23 29250,e2001d871271320b9f,-57,174
29,1,4,13 38 23 29266,e2001d871271320b9f,-56,174
30,1,4,13 38 23 29283,e2001d8712461320db93,-55,171
31,1,4,13 38 23 29283,e2001d8712461320db93,-55,171
32,1,4,13 38 23 29316,e2001d8712461320db93,-55,174
33,1,4,13 38 23 29333,e2001d871271320b9f,-55,171
34,1,4,13 38 23 29333,e2001d871271320b9f,-55,171
35,1,4,13 38 23 29383,e2001d8712461320db93,-55,171
36,1,4,13 38 23 29400,e2001d871271320b9f,-55,174
37,1,4,13 38 23 29416,e2001d8712461320db93,-55,174
38,1,4,13 38 23 29449,e2001d8712171320c120,-55,174
39,1,4,13 38 23 29466,e2001d871271320b9f,-53,174
40,1,4,13 38 23 29483,e2001d871271320b9f,-52,174
41,1,4,13 38 23 29499,e2001d8712171320c120,-55,171
42,1,4,13 38 23 29515,e2001d8712461320db93,-57,174
43,1,4,13 38 23 29532,e2001d871271320b9f,-52,174
44,1,4,13 38 23 29550,e2001d8712171320c120,-55,168
45,1,4,13 38 23 29550,e2001d8712171320c120,-55,168
46,1,4,13 38 23 29550,e2001d8712171320c120,-55,168
47,1,4,13 38 23 29616,e2001d871271320b9f,-51,171
48,1,4,13 38 23 29633,e2001d8712171320c120,-53,174
49,1,4,13 38 23 29649,e2001d871271320b9f,-51,174
50,1,4,13 38 23 29665,e2001d8712171320c120,-52,174
51,1,4,13 38 23 29683,e2001d8712171320c120,-55,168
52,1,4,13 38 23 29700,e2001d871271320b9f,-51,174
53,1,4,13 38 23 29733,e2001d871271320b9f,-51,174
54,1,4,13 38 23 29749,e2001d8712171320c120,-53,168
55,1,4,13 38 23 29766,e2001d871271320b9f,-51,171
56,1,4,13 38 23 29766,e2001d871271320b9f,-51,171
57,1,4,13 38 23 29799,e2001d8712171320c120,-55,171
58,1,4,13 38 23 29816,e2001d871271320b9f,-51,174
59,1,4,13 38 23 29866,e2001d8712461320db93,-57,174
60,1,4,13 38 23 29882,e2001d871271320b9f,-50,174
61,1,4,13 38 23 29916,e2001d8712171320c120,-55,168
62,1,4,13 38 23 29916,e2001d8712171320c120,-55,168
63,1,4,13 38 23 29949,e2001d8712171320c120,-55,174
64,1,4,13 38 23 29965,e2001d871271320b9f,-50,171
65,1,4,13 38 23 29983,e2001d8712461320db93,-57,171
66,1,4,13 38 23 29983,e2001d8712461320db93,-57,171
67,1,4,13 38 23 30033,e2001d8712171320c120,-53,174
68,1,4,13 38 23 30050,e2001d8712461320db93,-57,171
69,1,4,13 38 24 30082,e2001d871271320b9f,-50,171
70,1,4,13 38 24 30100,e2001d8712171320c120,-55,168
71,1,4,13 38 24 30100,e2001d8712171320c120,-55,168
72,1,4,13 38 24 30133,e2001d8712171320c120,-55,171
73,1,4,13 38 24 30149,e2001d871271320b9f,-51,171
74,1,4,13 38 24 30182,e2001d8712461320db93,-56,171
75,1,4,13 38 24 30182,e2001d8712461320db93,-56,171
76,1,4,13 38 24 30217,e2001d871271320b9f,-52,174
77,1,4,13 38 24 30233,e2001d8712461320db93,-55,171
78,1,4,13 38 24 30249,e2001d8712171320c120,-58,174
79,1,4,13 38 24 30249,e2001d8712171320c120,-58,174
80,1,4,13 38 24 30299,e2001d8712171320c120,-58,171
81,1,4,13 38 24 30316,e2001d8712461320db93,-55,171
82,1,4,13 38 24 30349,e2001d871271320b9f,-51,171
83,1,4,13 38 24 30367,e2001d8712171320c120,-56,174
84,1,4,13 38 24 30367,e2001d8712171320c120,-56,174
85,1,4,13 38 24 30399,e2001d8712171320c120,-58,174
86,1,4,13 38 24 30399,e2001d8712171320c120,-58,174
87,1,4,13 38 24 30433,e2001d871271320b9f,-51,174
88,1,4,13 38 24 30483,e2001d871271320b9f,-50,174
89,1,4,13 38 24 30499,e2001d8712171320c120,-53,174
90,1,4,13 38 24 30516,e2001d871271320b9f,-50,171
0,1,5,13 38 27 33983,e2001d871271320b9f,-52,174
1,1,5,13 38 27 33983,e2001d871271320b9f,-52,174
2,1,5,13 38 27 34016,e2001d8712461320db93,-55,174
3,1,5,13 38 27 34016,e2001d8712461320db93,-55,174
4,1,5,13 38 27 34048,e2001d8712461320db93,-55,174
5,1,5,13 38 27 34066,e2001d871271320b9f,-52,171
6,1,5,13 38 27 34066,e2001d871271320b9f,-52,171
7,1,5,13 38 28 34099,e2001d8712171320c120,-58,171
8,1,5,13 38 28 34115,e2001d871271320b9f,-52,168
9,1,5,13 38 28 34149,e2001d871271320b9f,-52,171
10,1,5,13 38 28 34167,e2001d871271320b9f,-51,171
11,1,5,13 38 28 34183,e2001d8712171320c120,-56,174
12,1,5,13 38 28 34199,e2001d8712461320db93,-57,171
13,1,5,13 38 28 34217,e2001d871271320b9f,-51,171
14,1,5,13 38 28 34233,e2001d8712171320c120,-57,174
15,1,5,13 38 28 34250,e2001d8712461320db93,-56,171
16,1,5,13 38 28 34250,e2001d8712461320db93,-56,171
17,1,5,13 38 28 34250,e2001d8712461320db93,-56,171
18,1,5,13 38 28 34300,e2001d8712461320db93,-55,171
19,1,5,13 38 28 34317,e2001d871271320b9f,-52,171
20,1,5,13 38 28 34333,e2001d8712171320c120,-55,174
21,1,5,13 38 28 34367,e2001d871271320b9f,-52,174
22,1,5,13 38 28 34383,e2001d8712461320db93,-55,171
23,1,5,13 38 28 34400,e2001d8712171320c120,-56,174
24,1,5,13 38 28 34433,e2001d8712171320c120,-53,171
25,1,5,13 38 28 34450,e2001d871271320b9f,-51,168
26,1,5,13 38 28 34466,e2001d8712171320c120,-53,171
27,1,5,13 38 28 34482,e2001d871271320b9f,-51,174
28,1,5,13 38 28 34500,e2001d8712461320db93,-58,174
29,1,5,13 38 28 34500,e2001d8712461320db93,-58,174
30,1,5,13 38 28 34533,e2001d871271320b9f,-51,168
31,1,5,13 38 28 34549,e2001d8712171320c120,-52,174
32,1,5,13 38 28 34566,e2001d8712461320db93,-58,174
33,1,5,13 38 28 34583,e2001d871271320b9f,-51,171
34,1,5,13 38 28 34600,e2001d8712171320c120,-53,171
35,1,5,13 38 28 34616,e2001d8712461320db93,-57,174
36,1,5,13 38 28 34616,e2001d8712461320db93,-57,174
37,1,5,13 38 28 34650,e2001d8712171320c120,-52,171
38,1,5,13 38 28 34666,e2001d871271320b9f,-52,171
39,1,5,13 38 28 34683,e2001d8712461320db93,-55,171
40,1,5,13 38 28 34683,e2001d8712461320db93,-55,171
41,1,5,13 38 28 34683,e2001d8712461320db93,-55,171
42,1,5,13 38 28 34733,e2001d8712171320c120,-52,171
43,1,5,13 38 28 34749,e2001d871271320b9f,-52,171
44,1,5,13 38 28 34765,e2001d8712461320db93,-55,168
45,1,5,13 38 28 34783,e2001d871271320b9f,-51,174
46,1,5,13 38 28 34799,e2001d8712461320db93,-53,168
47,1,5,13 38 28 34816,e2001d8712171320c120,-55,174
48,1,5,13 38 28 34833,e2001d8712171320c120,-55,171
49,1,5,13 38 28 34867,e2001d871271320b9f,-52,171
50,1,5,13 38 28 34867,e2001d871271320b9f,-52,171
51,1,5,13 38 28 34900,e2001d8712171320c120,-55,171
52,1,5,13 38 28 34916,e2001d8712461320db93,-52,171
53,1,5,13 38 28 34933,e2001d871271320b9f,-52,171
54,1,5,13 38 28 34966,e2001d8712171320c120,-55,174
55,1,5,13 38 28 34983,e2001d8712461320db93,-52,171
56,1,5,13 38 28 34983,e2001d8712461320db93,-52,171
57,1,5,13 38 28 35017,e2001d8712171320c120,-56,171
58,1,5,13 38 28 35033,e2001d8712461320db93,-52,171
59,1,5,13 38 28 35067,e2001d8712461320db93,-52,174
60,1,5,13 38 29 35083,e2001d8712171320c120,-55,171
61,1,5,13 38 29 35083,e2001d8712171320c120,-55,171
62,1,5,13 38 29 35117,e2001d871271320b9f,-51,171
63,1,5,13 38 29 35132,e2001d8712171320c120,-53,174
64,1,5,13 38 29 35132,e2001d8712171320c120,-53,174
65,1,5,13 38 29 35166,e2001d871271320b9f,-49,171
66,1,5,13 38 29 35183,e2001d8712171320c120,-52,174
67,1,5,13 38 29 35216,e2001d871271320b9f,-51,171
68,1,5,13 38 29 35232,e2001d8712171320c120,-51,171
69,1,5,13 38 29 35267,e2001d8712171320c120,-52,168
70,1,5,13 38 29 35283,e2001d871271320b9f,-51,174
71,1,5,13 38 29 35299,e2001d8712461320db93,-53,174
72,1,5,13 38 29 35299,e2001d8712461320db93,-53,174
73,1,5,13 38 29 35332,e2001d8712461320db93,-55,174
74,1,5,13 38 29 35350,e2001d871271320b9f,-49,171
75,1,5,13 38 29 35366,e2001d8712171320c120,-52,171
76,1,5,13 38 29 35383,e2001d871271320b9f,-51,174
77,1,5,13 38 29 35415,e2001d871271320b9f,-51,174
78,1,5,13 38 29 35433,e2001d8712401320d4a0,-57,174
79,1,5,13 38 29 35448,e2001d8712461320db93,-52,171
80,1,5,13 38 29 35466,e2001d8712171320c120,-55,168
81,1,5,13 38 29 35483,e2001d871271320b9f,-51,168
82,1,5,13 38 29 35533,e2001d871271320b9f,-52,168
83,1,5,13 38 29 35549,e2001d8712461320db93,-52,174
84,1,5,13 38 29 35582,e2001d871271320b9f,-52,174
85,1,5,13 38 29 35598,e2001d8712171320c120,-55,171
86,1,5,13 38 29 35616,e2001d8712461320db93,-52,171
87,1,5,13 38 29 35632,e2001d8712171320c120,-53,174
88,1,5,13 38 29 35683,e2001d8712461320db93,-52,174
89,1,5,13 38 29 35700,e2001d8712171320c120,-55,174
90,1,5,13 38 29 35715,e2001d8712171320c120,-56,174
91,1,5,13 38 29 35734,e2001d871271320b9f,-51,171
92,1,5,13 38 29 35750,e2001d8712461320db93,-52,168
93,1,5,13 38 29 35766,e2001d8712171320c120,-51,174
94,1,5,13 38 29 35783,e2001d8712171320c120,-51,174
95,1,5,13 38 29 35800,e2001d871271320b9f,-51,174
96,1,5,13 38 29 35815,e2001d8712461320db93,-55,171
97,1,5,13 38 29 35815,e2001d8712461320db93,-55,171
98,1,5,13 38 29 35815,e2001d8712461320db93,-55,171
99,1,5,13 38 29 35865,e2001d8712461320db93,-55,171
0,1,6,13 38 32 38649,e2001d8712461320db93,-52,171
1,1,6,13 38 32 38666,e2001d8712171320c120,-52,171
2,1,6,13 38 32 38683,e2001d8712171320c120,-52,174
3,1,6,13 38 32 38683,e2001d8712171320c120,-52,174
4,1,6,13 38 32 38717,e2001d8712461320db93,-52,174
5,1,6,13 38 32 38733,e2001d871271320b9f,-51,171
6,1,6,13 38 32 38750,e2001d871271320b9f,-51,174
7,1,6,13 38 32 38766,e2001d871271320b9f,-51,174
8,1,6,13 38 32 38784,e2001d8712461320db93,-52,171
9,1,6,13 38 32 38800,e2001d8712171320c120,-52,174
10,1,6,13 38 32 38800,e2001d8712171320c120,-52,174
11,1,6,13 38 32 38834,e2001d8712461320db93,-52,168
12,1,6,13 38 32 38849,e2001d8712171320c120,-53,174
13,1,6,13 38 32 38883,e2001d871271320b9f,-51,168
14,1,6,13 38 32 38917,e2001d8712171320c120,-53,174
15,1,6,13 38 32 38933,e2001d8712401320d4a0,-57,171
16,1,6,13 38 32 38933,e2001d8712401320d4a0,-57,171
17,1,6,13 38 32 38966,e2001d8712171320c120,-53,174
18,1,6,13 38 32 38983,e2001d8712401320d4a0,-55,168
19,1,6,13 38 32 39033,e2001d871271320b9f,-51,171
20,1,6,13 38 32 39049,e2001d8712461320db93,-52,174
21,1,6,13 38 32 39067,e2001d8712171320c120,-55,174
22,1,6,13 38 33 39083,e2001d8712461320db93,-51,168
23,1,6,13 38 33 39100,e2001d871271320b9f,-52,171
24,1,6,13 38 33 39100,e2001d871271320b9f,-52,171
